"Mod name","Registry name","Item ID","Display name","Tags"
"Minecraft","minecraft:lime_wall_banner","minecraft:lime_banner","Lime Banner","1_splatus:spellbound/permeable, minecraft:banners, 1_splatus:spellbound/permeable_by_wind, tconstruct:mineable/hand_axe, 1_splatus:ultris/permeable, minecraft:wall_post_override, minecraft:mineable/axe"
"Minecraft","minecraft:lime_wool","minecraft:lime_wool","Lime Wool","alexsmobs:cachalot_whale_breakables, farmersdelight:mineable/knife, forge:mineable/shears, minecraft:occludes_vibration_signals, minecraft:slurpable, minecraft:dampens_vibrations, minecraft:wool, tconstruct:mineable/scythe"
"Minecraft","minecraft:lodestone","minecraft:lodestone","Lodestone","minecraft:mineable/pickaxe, tconstruct:mineable/pickadze"
"Minecraft","minecraft:loom","minecraft:loom","Loom","tconstruct:mineable/hand_axe, minecraft:mineable/axe"
"Minecraft","minecraft:magenta_banner","minecraft:magenta_banner","Magenta Banner","1_splatus:spellbound/permeable, minecraft:banners, 1_splatus:spellbound/permeable_by_wind, tconstruct:mineable/hand_axe, 1_splatus:ultris/permeable, minecraft:wall_post_override, minecraft:mineable/axe"
"Minecraft","minecraft:magenta_bed","minecraft:magenta_bed","Magenta Bed","minecraft:beds"
"Minecraft","minecraft:magenta_candle","minecraft:magenta_candle","Magenta Candle","minecraft:candles"
"Minecraft","minecraft:magenta_candle_cake","","Cake with Magenta Candle","minecraft:candle_cakes, farmersdelight:mineable/knife, farmersdelight:drops_cake_slice"
"Minecraft","minecraft:magenta_carpet","minecraft:magenta_carpet","Magenta Carpet","minecraft:dampens_vibrations, minecraft:wool_carpets, 1_splatus:spellbound/permeable_by_wind, 1_splatus:spellbound/permeable, farmersdelight:mineable/knife"
"Minecraft","minecraft:magenta_concrete","minecraft:magenta_concrete","Magenta Concrete","tconstruct:mineable/pickadze, minecraft:slurpable, minecraft:mineable/pickaxe"
"Minecraft","minecraft:magenta_concrete_powder","minecraft:magenta_concrete_powder","Magenta Concrete Powder","tconstruct:mineable/pickadze, minecraft:mineable/shovel, minecraft:concrete_powder, minecraft:slurpable, tconstruct:mineable/mattock"
"Minecraft","minecraft:magenta_glazed_terracotta","minecraft:magenta_glazed_terracotta","Magenta Glazed Terracotta","infernalexp:planted_quartz_base_blocks, spiderstpo:non_climbable, tconstruct:mineable/pickadze, minecraft:mineable/pickaxe"
"Minecraft","minecraft:magenta_shulker_box","minecraft:magenta_shulker_box","Magenta Shulker Box","minecraft:shulker_boxes, tconstruct:mineable/pickadze, minecraft:mineable/pickaxe, minecraft:guarded_by_piglins"
"Minecraft","minecraft:magenta_stained_glass","minecraft:magenta_stained_glass","Magenta Stained Glass","forge:glass/silica, forge:glass, minecraft:impermeable, forge:stained_glass, forge:glass/magenta, supplementaries:brick_breakable, supplementaries:brick_breakable_recursive"
"Minecraft","minecraft:magenta_stained_glass_pane","minecraft:magenta_stained_glass_pane","Magenta Stained Glass Pane","forge:stained_glass_panes, forge:glass_panes, forge:glass_panes/magenta, tconstruct:platform_connections, supplementaries:brick_breakable_recursive, supplementaries:brick_breakable, forge:glass_panes/silica"
"Minecraft","minecraft:magenta_terracotta","minecraft:magenta_terracotta","Magenta Terracotta","alexsmobs:seal_spawns, infernalexp:planted_quartz_base_blocks, alexsmobs:kangaroo_spawns, alexsmobs:alligator_snapping_turtle_spawns, minecraft:sculk_replaceable, alexsmobs:mimic_octopus_spawns, alexsmobs:am_spawns, alexsmobs:emu_spawns, alexsmobs:komodo_dragon_spawns, alexsmobs:crocodile_spawns, minecraft:slurpable, alexsmobs:roadrunner_spawns, alexsmobs:lobster_spawns, minecraft:sculk_replaceable_world_gen, alexsmobs:anaconda_spawns, tconstruct:mineable/pickadze, minecraft:mineable/pickaxe, minecraft:azalea_grows_on, minecraft:terracotta, minecraft:dead_bush_may_place_on, alexsmobs:platypus_spawns, minecraft:azalea_root_replaceable, alexsmobs:rattlesnake_spawns, alexsmobs:fly_spawns, minecraft:overworld_carver_replaceables, alexsmobs:leafcutter_pupa_usable_on"
"Minecraft","minecraft:magenta_wall_banner","minecraft:magenta_banner","Magenta Banner","1_splatus:spellbound/permeable, minecraft:banners, 1_splatus:spellbound/permeable_by_wind, tconstruct:mineable/hand_axe, 1_splatus:ultris/permeable, minecraft:wall_post_override, minecraft:mineable/axe"
"Minecraft","minecraft:magenta_wool","minecraft:magenta_wool","Magenta Wool","alexsmobs:cachalot_whale_breakables, farmersdelight:mineable/knife, forge:mineable/shears, minecraft:occludes_vibration_signals, minecraft:slurpable, minecraft:dampens_vibrations, minecraft:wool, tconstruct:mineable/scythe"
"Minecraft","minecraft:magma_block","minecraft:magma_block","Magma Block","minecraft:mineable/pickaxe, minecraft:infiniburn_nether, mmlib:heat_sources, minecraft:strider_warm_blocks, farmersdelight:heat_sources, tconstruct:mineable/pickadze, alexsmobs:froststalker_fears, minecraft:infiniburn_overworld, supplementaries:lights_gunpowder, minecraft:infiniburn_end"
"Minecraft","minecraft:mangrove_button","minecraft:mangrove_button","Mangrove Button","1_splatus:spellbound/permeable, minecraft:buttons, minecraft:mineable/axe, 1_splatus:ultris/permeable, tconstruct:mineable/hand_axe, minecraft:wooden_buttons, tconstruct:platform_connections, 1_splatus:spellbound/permeable_by_wind"
"Minecraft","minecraft:mangrove_door","minecraft:mangrove_door","Mangrove Door","minecraft:doors, minecraft:mineable/axe, minecraft:wooden_doors, tconstruct:mineable/hand_axe"
"Minecraft","minecraft:mangrove_fence","minecraft:mangrove_fence","Mangrove Fence","minecraft:fences, forge:fences/wooden, minecraft:wooden_fences, minecraft:mineable/axe, tconstruct:mineable/hand_axe, 1_splatus:spellbound/permeable_by_wind, tconstruct:platform_connections, forge:fences, supplementaries:posts"
"Minecraft","minecraft:mangrove_fence_gate","minecraft:mangrove_fence_gate","Mangrove Fence Gate","minecraft:unstable_bottom_center, forge:fence_gates, 1_splatus:spellbound/permeable_by_wind, minecraft:fence_gates, tconstruct:mineable/hand_axe, minecraft:mineable/axe, forge:fence_gates/wooden"
"Minecraft","minecraft:mangrove_leaves","minecraft:mangrove_leaves","Mangrove Leaves","alexsmobs:void_worm_breakables, forge:mineable/shears, minecraft:lava_pool_stone_cannot_replace, alexsmobs:elephant_foodblocks, minecraft:completes_find_tree_tutorial, minecraft:mineable/hoe, tconstruct:mineable/hand_axe, supplementaries:hang_from_ropes, tconstruct:mineable/dagger, minecraft:parrots_spawnable_on, tconstruct:mineable/scythe, alexsmobs:potoo_perches, 1_splatus:spellbound/permeable_by_wind, supplementaries:map_tint_generic, minecraft:leaves, alexsmobs:warped_mosco_breakables, minecraft:mangrove_logs_can_grow_through, forge:mineable/sword, alexsmobs:gorilla_breakables, alexsmobs:leafcutter_ant_breakables"
"Minecraft","minecraft:mangrove_log","minecraft:mangrove_log","Mangrove Log","alexsmobs:potoo_perches, minecraft:mangrove_logs, alexsmobs:soul_vulture_spawns, alexsmobs:cachalot_whale_breakables, minecraft:lava_pool_stone_cannot_replace, minecraft:completes_find_tree_tutorial, minecraft:mangrove_logs_can_grow_through, tconstruct:mineable/mattock, tconstruct:mineable/hand_axe, alexsmobs:soul_vulture_perches, minecraft:parrots_spawnable_on, minecraft:snaps_goat_horn, minecraft:logs_that_burn, minecraft:overworld_natural_logs, minecraft:logs, minecraft:mineable/axe, tconstruct:tree_log"
"Minecraft","minecraft:mangrove_planks","minecraft:mangrove_planks","Mangrove Planks","minecraft:planks, minecraft:mineable/axe, tconstruct:mineable/hand_axe, alexsmobs:cachalot_whale_breakables, tconstruct:planklike"
"Minecraft","minecraft:mangrove_pressure_plate","minecraft:mangrove_pressure_plate","Mangrove Pressure Plate","1_splatus:spellbound/permeable_by_wind, 1_splatus:spellbound/permeable, minecraft:wooden_pressure_plates, minecraft:mineable/axe, 1_splatus:ultris/permeable, tconstruct:mineable/hand_axe, minecraft:pressure_plates, minecraft:wall_post_override"
"Minecraft","minecraft:mangrove_propagule","minecraft:mangrove_propagule","Mangrove Propagule","minecraft:mineable/axe, minecraft:flowers, minecraft:mangrove_logs_can_grow_through, 1_splatus:ultris/permeable, tconstruct:mineable/scythe, minecraft:mangrove_roots_can_grow_through, forge:mineable/shears, 1_splatus:spellbound/permeable, 1_splatus:spellbound/bone_wand_replaceable, 1_splatus:spellbound/permeable_by_wind, tconstruct:mineable/hand_axe, forge:mineable/sword, minecraft:saplings, tconstruct:mineable/dagger"
"Minecraft","minecraft:mangrove_roots","minecraft:mangrove_roots","Mangrove Roots","minecraft:mineable/axe, minecraft:mangrove_logs_can_grow_through, minecraft:mangrove_roots_can_grow_through, minecraft:frogs_spawnable_on, tconstruct:mineable/hand_axe"
"Minecraft","minecraft:mangrove_sign","minecraft:mangrove_sign","Mangrove Sign","1_splatus:spellbound/permeable_by_wind, 1_splatus:spellbound/permeable, minecraft:mineable/axe, 1_splatus:ultris/permeable, tconstruct:mineable/hand_axe, minecraft:signs, minecraft:wall_post_override, minecraft:standing_signs"
"Minecraft","minecraft:mangrove_slab","minecraft:mangrove_slab","Mangrove Slab","minecraft:mineable/axe, minecraft:wooden_slabs, alexsmobs:cachalot_whale_breakables, tconstruct:mineable/hand_axe, minecraft:slabs"
"Minecraft","minecraft:mangrove_stairs","minecraft:mangrove_stairs","Mangrove Stairs","minecraft:mineable/axe, minecraft:wooden_stairs, tconstruct:mineable/hand_axe, alexsmobs:cachalot_whale_breakables, minecraft:stairs"
"Minecraft","minecraft:mangrove_trapdoor","minecraft:mangrove_trapdoor","Mangrove Trapdoor","minecraft:trapdoors, minecraft:wooden_trapdoors, minecraft:mineable/axe, tconstruct:mineable/hand_axe"
"Minecraft","minecraft:mangrove_wall_sign","minecraft:mangrove_sign","Mangrove Sign","minecraft:signs, minecraft:mineable/axe, minecraft:wall_post_override, tconstruct:mineable/hand_axe, minecraft:wall_signs, tconstruct:platform_connections"
"Minecraft","minecraft:mangrove_wood","minecraft:mangrove_wood","Mangrove Wood","minecraft:mineable/axe, alexsmobs:potoo_perches, alexsmobs:soul_vulture_spawns, minecraft:parrots_spawnable_on, minecraft:logs_that_burn, minecraft:mangrove_logs, alexsmobs:cachalot_whale_breakables, minecraft:lava_pool_stone_cannot_replace, tconstruct:mineable/mattock, minecraft:logs, alexsmobs:soul_vulture_perches, tconstruct:mineable/hand_axe, tconstruct:tree_log, minecraft:completes_find_tree_tutorial"
"Minecraft","minecraft:medium_amethyst_bud","minecraft:medium_amethyst_bud","Medium Amethyst Bud","minecraft:mineable/pickaxe, tconstruct:mineable/pickadze"
"Minecraft","minecraft:melon","minecraft:melon","Melon","forge:mineable/sword, minecraft:mineable/axe, tconstruct:mineable/hand_axe, alexsmobs:elephant_foodblocks, tconstruct:mineable/dagger, minecraft:enderman_holdable"
"Minecraft","minecraft:melon_stem","minecraft:melon_seeds","Melon Seeds","alexsmobs:crow_foodblocks, minecraft:mineable/axe, tconstruct:harvestable, 1_splatus:ultris/permeable, minecraft:bee_growables, tconstruct:mineable/scythe, minecraft:crops, 1_splatus:spellbound/permeable, tconstruct:harvestable/crops, 1_splatus:spellbound/bone_wand_replaceable, 1_splatus:spellbound/permeable_by_wind, tconstruct:mineable/hand_axe, forge:mineable/sword, tconstruct:mineable/dagger"
"Minecraft","minecraft:moss_block","minecraft:moss_block","Moss Block","alexsmobs:am_spawns, minecraft:enderman_holdable, forge:mineable/sword, tconstruct:mineable/dagger, alexsmobs:kangaroo_spawns, alexsmobs:anaconda_spawns, alexsmobs:emu_spawns, alexsmobs:alligator_snapping_turtle_spawns, minecraft:small_dripleaf_placeable, alexsmobs:rattlesnake_spawns, alexsmobs:mimic_octopus_spawns, infernalexp:planted_quartz_base_blocks, alexsmobs:platypus_spawns, alexsmobs:seal_spawns, minecraft:moss_replaceable, alexsmobs:roadrunner_spawns, farmersdelight:terrain, alexsmobs:komodo_dragon_spawns, minecraft:sculk_replaceable, alexsmobs:crocodile_spawns, minecraft:lush_ground_replaceable, minecraft:overworld_carver_replaceables, minecraft:sculk_replaceable_world_gen, minecraft:bamboo_plantable_on, minecraft:azalea_grows_on, minecraft:mineable/hoe, minecraft:dirt, minecraft:nether_carver_replaceables, minecraft:dead_bush_may_place_on, alexsmobs:leafcutter_pupa_usable_on, alexsmobs:pupfish_eatables, minecraft:azalea_root_replaceable, alexsmobs:lobster_spawns, tconstruct:mineable/scythe, minecraft:big_dripleaf_placeable, alexsmobs:fly_spawns"
"Minecraft","minecraft:moss_carpet","minecraft:moss_carpet","Moss Carpet","minecraft:mineable/hoe, alexsmobs:pupfish_eatables, forge:mineable/sword, minecraft:mangrove_logs_can_grow_through, 1_splatus:spellbound/permeable, minecraft:mangrove_roots_can_grow_through, tconstruct:mineable/scythe, 1_splatus:spellbound/permeable_by_wind, tconstruct:mineable/dagger, 1_splatus:spellbound/bone_wand_replaceable, 1_splatus:ultris/permeable"
"Minecraft","minecraft:mossy_cobblestone","minecraft:mossy_cobblestone","Mossy Cobblestone","alexsmobs:pupfish_eatables, infernalexp:planted_quartz_base_blocks, forge:cobblestone/mossy, tconstruct:mineable/pickadze, minecraft:mineable/pickaxe, tconstruct:workstation_rock, forge:cobblestone, forge:normal_stone"
"Minecraft","minecraft:mossy_cobblestone_slab","minecraft:mossy_cobblestone_slab","Mossy Cobblestone Slab","tconstruct:mineable/pickadze, minecraft:slabs, minecraft:mineable/pickaxe"
"Minecraft","minecraft:mossy_cobblestone_stairs","minecraft:mossy_cobblestone_stairs","Mossy Cobblestone Stairs","tconstruct:mineable/pickadze, minecraft:mineable/pickaxe, minecraft:stairs"
"Minecraft","minecraft:mossy_cobblestone_wall","minecraft:mossy_cobblestone_wall","Mossy Cobblestone Wall","minecraft:walls, tconstruct:mineable/pickadze, minecraft:mineable/pickaxe, supplementaries:walls, tconstruct:platform_connections"
"Minecraft","minecraft:mossy_stone_brick_slab","minecraft:mossy_stone_brick_slab","Mossy Stone Brick Slab","tconstruct:mineable/pickadze, minecraft:slabs, minecraft:mineable/pickaxe"
"Minecraft","minecraft:mossy_stone_brick_stairs","minecraft:mossy_stone_brick_stairs","Mossy Stone Brick Stairs","tconstruct:mineable/pickadze, minecraft:mineable/pickaxe, minecraft:stairs"
"Minecraft","minecraft:mossy_stone_brick_wall","minecraft:mossy_stone_brick_wall","Mossy Stone Brick Wall","minecraft:walls, tconstruct:mineable/pickadze, minecraft:mineable/pickaxe, supplementaries:walls, tconstruct:platform_connections"
"Minecraft","minecraft:mossy_stone_bricks","minecraft:mossy_stone_bricks","Mossy Stone Bricks","tconstruct:mineable/pickadze, minecraft:stone_bricks, minecraft:mineable/pickaxe, alexsmobs:pupfish_eatables"
"Minecraft","minecraft:moving_piston","","Moving Piston","minecraft:wither_immune, minecraft:dragon_immune"
"Minecraft","minecraft:mud","minecraft:mud","Mud","minecraft:mineable/shovel, minecraft:lush_ground_replaceable, minecraft:dirt, alexsmobs:alligator_snapping_turtle_spawns, minecraft:overworld_carver_replaceables, minecraft:azalea_root_replaceable, alexsmobs:komodo_dragon_spawns, alexsmobs:mantis_shrimp_spawns, minecraft:mangrove_roots_can_grow_through, farmersdelight:terrain, alexsmobs:leafcutter_pupa_usable_on, minecraft:sculk_replaceable, minecraft:nether_carver_replaceables, minecraft:snow_layer_can_survive_on, minecraft:moss_replaceable, alexsmobs:platypus_spawns, tconstruct:mineable/pickadze, minecraft:enderman_holdable, minecraft:frogs_spawnable_on, alexsmobs:roadrunner_spawns, alexsmobs:seal_spawns, alexsmobs:crocodile_spawns, alexsmobs:rattlesnake_spawns, alexsmobs:kangaroo_spawns, tconstruct:mineable/mattock, alexsmobs:am_spawns, minecraft:dead_bush_may_place_on, infernalexp:planted_quartz_base_blocks, alexsmobs:lobster_spawns, minecraft:mangrove_logs_can_grow_through, alexsmobs:fly_spawns, minecraft:bamboo_plantable_on, minecraft:azalea_grows_on, minecraft:big_dripleaf_placeable, alexsmobs:emu_spawns, alexsmobs:mimic_octopus_spawns, alexsmobs:anaconda_spawns, minecraft:sculk_replaceable_world_gen"
"Minecraft","minecraft:mud_brick_slab","minecraft:mud_brick_slab","Mud Brick Slab","tconstruct:mineable/pickadze, minecraft:slabs, minecraft:mineable/pickaxe"
"Minecraft","minecraft:mud_brick_stairs","minecraft:mud_brick_stairs","Mud Brick Stairs","tconstruct:mineable/pickadze, minecraft:mineable/pickaxe, minecraft:stairs"
"Minecraft","minecraft:mud_brick_wall","minecraft:mud_brick_wall","Mud Brick Wall","minecraft:walls, tconstruct:mineable/pickadze, minecraft:mineable/pickaxe, supplementaries:walls, tconstruct:platform_connections"
"Minecraft","minecraft:mud_bricks","minecraft:mud_bricks","Mud Bricks","minecraft:mineable/pickaxe, tconstruct:mineable/pickadze"
"Minecraft","minecraft:muddy_mangrove_roots","minecraft:muddy_mangrove_roots","Muddy Mangrove Roots","alexsmobs:fly_spawns, minecraft:mangrove_logs_can_grow_through, alexsmobs:roadrunner_spawns, alexsmobs:anaconda_spawns, alexsmobs:seal_spawns, alexsmobs:komodo_dragon_spawns, minecraft:enderman_holdable, minecraft:azalea_root_replaceable, minecraft:dirt, tconstruct:mineable/pickadze, alexsmobs:lobster_spawns, minecraft:overworld_carver_replaceables, alexsmobs:emu_spawns, minecraft:nether_carver_replaceables, alexsmobs:crocodile_spawns, tconstruct:mineable/mattock, infernalexp:planted_quartz_base_blocks, minecraft:dead_bush_may_place_on, minecraft:lush_ground_replaceable, minecraft:sculk_replaceable_world_gen, alexsmobs:alligator_snapping_turtle_spawns, minecraft:mineable/shovel, minecraft:frogs_spawnable_on, alexsmobs:kangaroo_spawns, minecraft:sculk_replaceable, minecraft:mangrove_roots_can_grow_through, farmersdelight:terrain, alexsmobs:am_spawns, alexsmobs:rattlesnake_spawns, minecraft:big_dripleaf_placeable, alexsmobs:leafcutter_pupa_usable_on, minecraft:bamboo_plantable_on, minecraft:azalea_grows_on, minecraft:moss_replaceable, alexsmobs:mimic_octopus_spawns, alexsmobs:platypus_spawns, alexsmobs:mantis_shrimp_spawns"
"Minecraft","minecraft:mushroom_stem","minecraft:mushroom_stem","Mushroom Stem","infernalexp:anger_brown_shroomloin_blocks, minecraft:mineable/axe, tconstruct:mineable/hand_axe, infernalexp:anger_red_shroomloin_blocks, tconstruct:mineable/mattock"
"Minecraft","minecraft:mycelium","minecraft:mycelium","Mycelium","alexsmobs:crocodile_spawns, alexsmobs:mimic_octopus_spawns, minecraft:nether_carver_replaceables, tconstruct:mineable/mattock, alexsmobs:mungus_replace_mushroom, minecraft:sculk_replaceable_world_gen, alexsmobs:rattlesnake_spawns, minecraft:mineable/shovel, minecraft:big_dripleaf_placeable, alexsmobs:anaconda_spawns, alexsmobs:emu_spawns, minecraft:azalea_grows_on, alexsmobs:roadrunner_spawns, tconstruct:mineable/pickadze, infernalexp:buried_bone_base_blocks, minecraft:mushroom_grow_block, minecraft:bamboo_plantable_on, alexsmobs:leafcutter_pupa_usable_on, minecraft:overworld_carver_replaceables, minecraft:sculk_replaceable, alexsmobs:am_spawns, alexsmobs:komodo_dragon_spawns, alexsmobs:platypus_spawns, minecraft:dirt, alexsmobs:seal_spawns, infernalexp:luminous_fungus_base_blocks, infernalexp:planted_quartz_base_blocks, alexsmobs:lobster_spawns, minecraft:lush_ground_replaceable, alexsmobs:alligator_snapping_turtle_spawns, minecraft:enderman_holdable, minecraft:mooshrooms_spawnable_on, minecraft:moss_replaceable, minecraft:azalea_root_replaceable, minecraft:dead_bush_may_place_on, farmersdelight:terrain, alexsmobs:kangaroo_spawns, alexsmobs:fly_spawns, infernalexp:dullthorns_ground, farmersdelight:compost_activators"
"Minecraft","minecraft:nether_brick_fence","minecraft:nether_brick_fence","Nether Brick Fence","minecraft:fences, forge:fences/nether_brick, tconstruct:mineable/pickadze, minecraft:mineable/pickaxe, forge:fences, tconstruct:platform_connections, 1_splatus:spellbound/permeable_by_wind, supplementaries:posts"
"Minecraft","minecraft:nether_brick_slab","minecraft:nether_brick_slab","Nether Brick Slab","tconstruct:mineable/pickadze, minecraft:slabs, minecraft:mineable/pickaxe"
"Minecraft","minecraft:nether_brick_stairs","minecraft:nether_brick_stairs","Nether Brick Stairs","tconstruct:mineable/pickadze, minecraft:mineable/pickaxe, minecraft:stairs"
"Minecraft","minecraft:nether_brick_wall","minecraft:nether_brick_wall","Nether Brick Wall","minecraft:walls, tconstruct:mineable/pickadze, minecraft:mineable/pickaxe, supplementaries:walls, tconstruct:platform_connections"
"Minecraft","minecraft:nether_bricks","minecraft:nether_bricks","Nether Bricks","minecraft:mineable/pickaxe, tconstruct:mineable/pickadze"
"Minecraft","minecraft:nether_gold_ore","minecraft:nether_gold_ore","Nether Gold Ore","minecraft:needs_diamond_tool, forge:ores/gold, tconstruct:mineable/pickadze, tconstruct:chrysophilite_ores, minecraft:guarded_by_piglins, infernalexp:planted_quartz_base_blocks, forge:ores_in_ground/netherrack, forge:ore_rates/sparse, minecraft:gold_ores, forge:ores, minecraft:mineable/pickaxe"
"Minecraft","minecraft:nether_portal","","Nether Portal","1_splatus:spellbound/permeable_by_wind, minecraft:portals, minecraft:hoglin_repellents, 1_splatus:spellbound/permeable, 1_splatus:ultris/permeable"
"Minecraft","minecraft:nether_quartz_ore","minecraft:nether_quartz_ore","Nether Quartz Ore","forge:ores_in_ground/netherrack, infernalexp:planted_quartz_base_blocks, forge:ores/quartz, tconstruct:mineable/pickadze, forge:ores, forge:ore_rates/singular, minecraft:mineable/pickaxe"
"Minecraft","minecraft:nether_sprouts","minecraft:nether_sprouts","Nether Sprouts",""
"Minecraft","minecraft:nether_wart","minecraft:nether_wart","Nether Wart","tconstruct:mineable/scythe, minecraft:mineable/axe, tconstruct:harvestable, tconstruct:mineable/hand_axe, tconstruct:harvestable/crops"
"Minecraft","minecraft:nether_wart_block","minecraft:nether_wart_block","Nether Wart Block","tconstruct:mineable/scythe, pots_and_mimics:pot_spawn_blacklist, minecraft:mineable/hoe, minecraft:wart_blocks, alexsmobs:warped_mosco_breakables, minecraft:nether_carver_replaceables, minecraft:completes_find_tree_tutorial, tconstruct:mineable/dagger, infernalexp:buried_bone_base_blocks"
"Minecraft","minecraft:netherite_block","minecraft:netherite_block","Block of Netherite","supplementaries:flint_metals, forge:storage_blocks, tconstruct:anvil_metal, tconstruct:mineable/pickadze, minecraft:mineable/pickaxe, minecraft:beacon_base_blocks, minecraft:needs_diamond_tool, forge:storage_blocks/netherite"
"Minecraft","minecraft:netherrack","minecraft:netherrack","Netherrack","minecraft:base_stone_nether, alexsmobs:fly_spawns, tconstruct:mineable/pickadze, alexsmobs:roadrunner_spawns, alexsmobs:anaconda_spawns, alexsmobs:seal_spawns, alexsmobs:komodo_dragon_spawns, minecraft:base_stone_overworld, minecraft:dripstone_replaceable_blocks, minecraft:azalea_root_replaceable, minecraft:mineable/pickaxe, minecraft:infiniburn_end, alexsmobs:lobster_spawns, minecraft:overworld_carver_replaceables, alexsmobs:mungus_replace_nether, minecraft:infiniburn_nether, alexsmobs:emu_spawns, forge:netherrack, minecraft:nether_carver_replaceables, alexsmobs:crocodile_spawns, infernalexp:planted_quartz_base_blocks, minecraft:lush_ground_replaceable, minecraft:sculk_replaceable_world_gen, forge:ore_bearing_ground/netherrack, quark:foxhound_spawnable, alexsmobs:alligator_snapping_turtle_spawns, infernalexp:buried_bone_base_blocks, alexsmobs:kangaroo_spawns, minecraft:sculk_replaceable, quark:underground_biome_replaceable, alexsmobs:am_spawns, alexsmobs:rattlesnake_spawns, alexsmobs:leafcutter_pupa_usable_on, minecraft:infiniburn_overworld, minecraft:moss_replaceable, alexsmobs:mimic_octopus_spawns, alexsmobs:platypus_spawns"
"Minecraft","minecraft:note_block","minecraft:note_block","Note Block","tconstruct:mineable/hand_axe, minecraft:mineable/axe"
"Minecraft","minecraft:oak_button","minecraft:oak_button","Oak Button","1_splatus:spellbound/permeable, minecraft:buttons, minecraft:mineable/axe, 1_splatus:ultris/permeable, tconstruct:mineable/hand_axe, minecraft:wooden_buttons, tconstruct:platform_connections, 1_splatus:spellbound/permeable_by_wind"
"Minecraft","minecraft:oak_door","minecraft:oak_door","Oak Door","minecraft:doors, minecraft:mineable/axe, minecraft:wooden_doors, tconstruct:mineable/hand_axe"
"Minecraft","minecraft:oak_fence","minecraft:oak_fence","Oak Fence","minecraft:fences, forge:fences/wooden, minecraft:wooden_fences, minecraft:mineable/axe, tconstruct:mineable/hand_axe, 1_splatus:spellbound/permeable_by_wind, tconstruct:platform_connections, forge:fences, supplementaries:posts"
"Minecraft","minecraft:oak_fence_gate","minecraft:oak_fence_gate","Oak Fence Gate","minecraft:unstable_bottom_center, forge:fence_gates, 1_splatus:spellbound/permeable_by_wind, minecraft:fence_gates, tconstruct:mineable/hand_axe, minecraft:mineable/axe, forge:fence_gates/wooden"
"Minecraft","minecraft:oak_leaves","minecraft:oak_leaves","Oak Leaves","alexsmobs:void_worm_breakables, forge:mineable/shears, minecraft:lava_pool_stone_cannot_replace, alexsmobs:elephant_foodblocks, minecraft:completes_find_tree_tutorial, minecraft:mineable/hoe, tconstruct:mineable/hand_axe, supplementaries:hang_from_ropes, minecraft:parrots_spawnable_on, tconstruct:mineable/dagger, tconstruct:mineable/scythe, supplementaries:map_tint_foliage_color, alexsmobs:potoo_perches, 1_splatus:spellbound/permeable_by_wind, supplementaries:map_tint_generic, minecraft:leaves, alexsmobs:warped_mosco_breakables, forge:mineable/sword, alexsmobs:gorilla_breakables, alexsmobs:leafcutter_ant_breakables"
"Minecraft","minecraft:oak_log","minecraft:oak_log","Oak Log","minecraft:overworld_natural_logs, alexsmobs:cachalot_whale_breakables, minecraft:completes_find_tree_tutorial, minecraft:logs_that_burn, minecraft:lava_pool_stone_cannot_replace, minecraft:oak_logs, minecraft:parrots_spawnable_on, minecraft:snaps_goat_horn, tconstruct:tree_log, minecraft:logs, minecraft:mineable/axe, alexsmobs:potoo_perches, tconstruct:mineable/mattock, alexsmobs:soul_vulture_perches, tconstruct:mineable/hand_axe, alexsmobs:soul_vulture_spawns"
"Minecraft","minecraft:oak_planks","minecraft:oak_planks","Oak Planks","minecraft:planks, minecraft:mineable/axe, tconstruct:mineable/hand_axe, alexsmobs:cachalot_whale_breakables, tconstruct:planklike"
"Minecraft","minecraft:oak_pressure_plate","minecraft:oak_pressure_plate","Oak Pressure Plate","1_splatus:spellbound/permeable_by_wind, 1_splatus:spellbound/permeable, minecraft:wooden_pressure_plates, minecraft:mineable/axe, 1_splatus:ultris/permeable, tconstruct:mineable/hand_axe, minecraft:pressure_plates, minecraft:wall_post_override"
"Minecraft","minecraft:oak_sapling","minecraft:oak_sapling","Oak Sapling","1_splatus:ultris/permeable, 1_splatus:spellbound/permeable_by_wind, tconstruct:mineable/scythe, minecraft:mineable/axe, forge:mineable/shears, minecraft:saplings, tconstruct:mineable/hand_axe, 1_splatus:spellbound/bone_wand_replaceable, forge:mineable/sword, 1_splatus:spellbound/permeable, gravestone:grave_replaceable, tconstruct:mineable/dagger"
"Minecraft","minecraft:oak_sign","minecraft:oak_sign","Oak Sign","1_splatus:spellbound/permeable_by_wind, 1_splatus:spellbound/permeable, minecraft:mineable/axe, 1_splatus:ultris/permeable, tconstruct:mineable/hand_axe, minecraft:signs, minecraft:wall_post_override, minecraft:standing_signs"
"Minecraft","minecraft:oak_slab","minecraft:oak_slab","Oak Slab","minecraft:mineable/axe, minecraft:wooden_slabs, alexsmobs:cachalot_whale_breakables, tconstruct:mineable/hand_axe, minecraft:slabs"
"Minecraft","minecraft:oak_stairs","minecraft:oak_stairs","Oak Stairs","minecraft:mineable/axe, minecraft:wooden_stairs, tconstruct:mineable/hand_axe, alexsmobs:cachalot_whale_breakables, minecraft:stairs"
