+------------------------------------------------------------+------+
| Registry name                                              |   ID |
| minecraft:entity.piglin.step                               |  858 |
| minecraft:entity.piglin_brute.ambient                      |  860 |
| minecraft:entity.piglin_brute.angry                        |  861 |
| minecraft:entity.piglin_brute.converted_to_zombified       |  865 |
| minecraft:entity.piglin_brute.death                        |  862 |
| minecraft:entity.piglin_brute.hurt                         |  863 |
| minecraft:entity.piglin_brute.step                         |  864 |
| minecraft:entity.pillager.ambient                          |  866 |
| minecraft:entity.pillager.celebrate                        |  867 |
| minecraft:entity.pillager.death                            |  868 |
| minecraft:entity.pillager.hurt                             |  869 |
| minecraft:entity.player.attack.crit                        |  872 |
| minecraft:entity.player.attack.knockback                   |  873 |
| minecraft:entity.player.attack.nodamage                    |  874 |
| minecraft:entity.player.attack.strong                      |  875 |
| minecraft:entity.player.attack.sweep                       |  876 |
| minecraft:entity.player.attack.weak                        |  877 |
| minecraft:entity.player.big_fall                           |  878 |
| minecraft:entity.player.breath                             |  879 |
| minecraft:entity.player.burp                               |  880 |
| minecraft:entity.player.death                              |  881 |
| minecraft:entity.player.hurt                               |  882 |
| minecraft:entity.player.hurt_drown                         |  883 |
| minecraft:entity.player.hurt_freeze                        |  884 |
| minecraft:entity.player.hurt_on_fire                       |  885 |
| minecraft:entity.player.hurt_sweet_berry_bush              |  886 |
| minecraft:entity.player.levelup                            |  887 |
| minecraft:entity.player.small_fall                         |  888 |
| minecraft:entity.player.splash                             |  889 |
| minecraft:entity.player.splash.high_speed                  |  890 |
| minecraft:entity.player.swim                               |  891 |
| minecraft:entity.polar_bear.ambient                        |  892 |
| minecraft:entity.polar_bear.ambient_baby                   |  893 |
| minecraft:entity.polar_bear.death                          |  894 |
| minecraft:entity.polar_bear.hurt                           |  895 |
| minecraft:entity.polar_bear.step                           |  896 |
| minecraft:entity.polar_bear.warning                        |  897 |
| minecraft:entity.puffer_fish.ambient                       |  911 |
| minecraft:entity.puffer_fish.blow_out                      |  912 |
| minecraft:entity.puffer_fish.blow_up                       |  913 |
| minecraft:entity.puffer_fish.death                         |  914 |
| minecraft:entity.puffer_fish.flop                          |  915 |
| minecraft:entity.puffer_fish.hurt                          |  916 |
| minecraft:entity.puffer_fish.sting                         |  917 |
| minecraft:entity.rabbit.ambient                            |  919 |
| minecraft:entity.rabbit.attack                             |  920 |
| minecraft:entity.rabbit.death                              |  921 |
| minecraft:entity.rabbit.hurt                               |  922 |
| minecraft:entity.rabbit.jump                               |  923 |
| minecraft:entity.ravager.ambient                           |  925 |
| minecraft:entity.ravager.attack                            |  926 |
| minecraft:entity.ravager.celebrate                         |  927 |
| minecraft:entity.ravager.death                             |  928 |
| minecraft:entity.ravager.hurt                              |  929 |
| minecraft:entity.ravager.roar                              |  932 |
| minecraft:entity.ravager.step                              |  930 |
| minecraft:entity.ravager.stunned                           |  931 |
| minecraft:entity.salmon.ambient                            |  953 |
| minecraft:entity.salmon.death                              |  954 |
| minecraft:entity.salmon.flop                               |  955 |
| minecraft:entity.salmon.hurt                               |  956 |
| minecraft:entity.sheep.ambient                             |  998 |
| minecraft:entity.sheep.death                               |  999 |
| minecraft:entity.sheep.hurt                                | 1000 |
| minecraft:entity.sheep.shear                               | 1001 |
| minecraft:entity.sheep.step                                | 1002 |
| minecraft:entity.shulker.ambient                           | 1011 |
| minecraft:entity.shulker.close                             | 1016 |
| minecraft:entity.shulker.death                             | 1017 |
| minecraft:entity.shulker.hurt                              | 1018 |
| minecraft:entity.shulker.hurt_closed                       | 1019 |
| minecraft:entity.shulker.open                              | 1020 |
| minecraft:entity.shulker.shoot                             | 1021 |
| minecraft:entity.shulker.teleport                          | 1022 |
| minecraft:entity.shulker_bullet.hit                        | 1014 |
| minecraft:entity.shulker_bullet.hurt                       | 1015 |
| minecraft:entity.silverfish.ambient                        | 1023 |
| minecraft:entity.silverfish.death                          | 1024 |
| minecraft:entity.silverfish.hurt                           | 1025 |
| minecraft:entity.silverfish.step                           | 1026 |
| minecraft:entity.skeleton.ambient                          | 1027 |
| minecraft:entity.skeleton.converted_to_stray               | 1028 |
| minecraft:entity.skeleton.death                            | 1029 |
| minecraft:entity.skeleton.hurt                             | 1038 |
| minecraft:entity.skeleton.shoot                            | 1039 |
| minecraft:entity.skeleton.step                             | 1040 |
| minecraft:entity.skeleton_horse.ambient                    | 1030 |
| minecraft:entity.skeleton_horse.ambient_water              | 1034 |
| minecraft:entity.skeleton_horse.death                      | 1031 |
| minecraft:entity.skeleton_horse.gallop_water               | 1035 |
| minecraft:entity.skeleton_horse.hurt                       | 1032 |
| minecraft:entity.skeleton_horse.jump_water                 | 1036 |
| minecraft:entity.skeleton_horse.step_water                 | 1037 |
| minecraft:entity.skeleton_horse.swim                       | 1033 |
| minecraft:entity.slime.attack                              | 1041 |
| minecraft:entity.slime.death                               | 1042 |
| minecraft:entity.slime.death_small                         | 1083 |
| minecraft:entity.slime.hurt                                | 1043 |
| minecraft:entity.slime.hurt_small                          | 1084 |
| minecraft:entity.slime.jump                                | 1044 |
| minecraft:entity.slime.jump_small                          | 1085 |
| minecraft:entity.slime.squish                              | 1045 |
| minecraft:entity.slime.squish_small                        | 1086 |
| minecraft:entity.snow_golem.ambient                        | 1092 |
| minecraft:entity.snow_golem.death                          | 1093 |
| minecraft:entity.snow_golem.hurt                           | 1094 |
| minecraft:entity.snow_golem.shear                          | 1096 |
| minecraft:entity.snow_golem.shoot                          | 1095 |
| minecraft:entity.snowball.throw                            | 1089 |
| minecraft:entity.spider.ambient                            | 1100 |
| minecraft:entity.spider.death                              | 1101 |
| minecraft:entity.spider.hurt                               | 1102 |
| minecraft:entity.spider.step                               | 1103 |
| minecraft:entity.splash_potion.break                       | 1104 |
| minecraft:entity.splash_potion.throw                       | 1105 |
| minecraft:entity.squid.ambient                             | 1108 |
| minecraft:entity.squid.death                               | 1109 |
| minecraft:entity.squid.hurt                                | 1110 |
| minecraft:entity.squid.squirt                              | 1111 |
| minecraft:entity.stray.ambient                             | 1121 |
| minecraft:entity.stray.death                               | 1122 |
| minecraft:entity.stray.hurt                                | 1123 |
| minecraft:entity.stray.step                                | 1124 |
| minecraft:entity.strider.ambient                           | 1074 |
| minecraft:entity.strider.death                             | 1077 |
| minecraft:entity.strider.eat                               | 1081 |
| minecraft:entity.strider.happy                             | 1075 |
| minecraft:entity.strider.hurt                              | 1078 |
| minecraft:entity.strider.retreat                           | 1076 |
| minecraft:entity.strider.saddle                            | 1082 |
| minecraft:entity.strider.step                              | 1079 |
| minecraft:entity.strider.step_lava                         | 1080 |
| minecraft:entity.tadpole.death                             | 1128 |
| minecraft:entity.tadpole.flop                              | 1129 |
| minecraft:entity.tadpole.grow_up                           | 1130 |
| minecraft:entity.tadpole.hurt                              | 1131 |
| minecraft:entity.tnt.primed                                | 1133 |
| minecraft:entity.tropical_fish.ambient                     | 1147 |
| minecraft:entity.tropical_fish.death                       | 1148 |
| minecraft:entity.tropical_fish.flop                        | 1149 |
| minecraft:entity.tropical_fish.hurt                        | 1150 |
| minecraft:entity.turtle.ambient_land                       | 1156 |
| minecraft:entity.turtle.death                              | 1157 |
| minecraft:entity.turtle.death_baby                         | 1158 |
| minecraft:entity.turtle.egg_break                          | 1159 |
| minecraft:entity.turtle.egg_crack                          | 1160 |
| minecraft:entity.turtle.egg_hatch                          | 1161 |
| minecraft:entity.turtle.hurt                               | 1162 |
| minecraft:entity.turtle.hurt_baby                          | 1163 |
| minecraft:entity.turtle.lay_egg                            | 1164 |
| minecraft:entity.turtle.shamble                            | 1165 |
| minecraft:entity.turtle.shamble_baby                       | 1166 |
| minecraft:entity.turtle.swim                               | 1167 |
| minecraft:entity.vex.ambient                               | 1177 |
| minecraft:entity.vex.charge                                | 1178 |
| minecraft:entity.vex.death                                 | 1179 |
| minecraft:entity.vex.hurt                                  | 1180 |
| minecraft:entity.villager.ambient                          | 1181 |
| minecraft:entity.villager.celebrate                        | 1182 |
| minecraft:entity.villager.death                            | 1183 |
| minecraft:entity.villager.hurt                             | 1184 |
| minecraft:entity.villager.no                               | 1185 |
| minecraft:entity.villager.trade                            | 1186 |
| minecraft:entity.villager.work_armorer                     | 1188 |
| minecraft:entity.villager.work_butcher                     | 1189 |
| minecraft:entity.villager.work_cartographer                | 1190 |
| minecraft:entity.villager.work_cleric                      | 1191 |
| minecraft:entity.villager.work_farmer                      | 1192 |
| minecraft:entity.villager.work_fisherman                   | 1193 |
| minecraft:entity.villager.work_fletcher                    | 1194 |
| minecraft:entity.villager.work_leatherworker               | 1195 |
| minecraft:entity.villager.work_librarian                   | 1196 |
| minecraft:entity.villager.work_mason                       | 1197 |
| minecraft:entity.villager.work_shepherd                    | 1198 |
| minecraft:entity.villager.work_toolsmith                   | 1199 |
| minecraft:entity.villager.work_weaponsmith                 | 1200 |
| minecraft:entity.villager.yes                              | 1187 |
| minecraft:entity.vindicator.ambient                        | 1201 |
| minecraft:entity.vindicator.celebrate                      | 1202 |
| minecraft:entity.vindicator.death                          | 1203 |
| minecraft:entity.vindicator.hurt                           | 1204 |
| minecraft:entity.wandering_trader.ambient                  | 1211 |
| minecraft:entity.wandering_trader.death                    | 1212 |
| minecraft:entity.wandering_trader.disappeared              | 1213 |
| minecraft:entity.wandering_trader.drink_milk               | 1214 |
| minecraft:entity.wandering_trader.drink_potion             | 1215 |
| minecraft:entity.wandering_trader.hurt                     | 1216 |
| minecraft:entity.wandering_trader.no                       | 1217 |
| minecraft:entity.wandering_trader.reappeared               | 1218 |
| minecraft:entity.wandering_trader.trade                    | 1219 |
| minecraft:entity.wandering_trader.yes                      | 1220 |
| minecraft:entity.warden.agitated                           | 1221 |
| minecraft:entity.warden.ambient                            | 1222 |
| minecraft:entity.warden.angry                              | 1223 |
| minecraft:entity.warden.attack_impact                      | 1224 |
| minecraft:entity.warden.death                              | 1225 |
| minecraft:entity.warden.dig                                | 1226 |
| minecraft:entity.warden.emerge                             | 1227 |
| minecraft:entity.warden.heartbeat                          | 1228 |
| minecraft:entity.warden.hurt                               | 1229 |
| minecraft:entity.warden.listening                          | 1230 |
| minecraft:entity.warden.listening_angry                    | 1231 |
| minecraft:entity.warden.nearby_close                       | 1232 |
| minecraft:entity.warden.nearby_closer                      | 1233 |
| minecraft:entity.warden.nearby_closest                     | 1234 |
| minecraft:entity.warden.roar                               | 1235 |
| minecraft:entity.warden.sniff                              | 1236 |
| minecraft:entity.warden.sonic_boom                         | 1237 |
| minecraft:entity.warden.sonic_charge                       | 1238 |
| minecraft:entity.warden.step                               | 1239 |
| minecraft:entity.warden.tendril_clicks                     | 1240 |
| minecraft:entity.witch.ambient                             | 1249 |
| minecraft:entity.witch.celebrate                           | 1250 |
| minecraft:entity.witch.death                               | 1251 |
| minecraft:entity.witch.drink                               | 1252 |
| minecraft:entity.witch.hurt                                | 1253 |
| minecraft:entity.witch.throw                               | 1254 |
| minecraft:entity.wither.ambient                            | 1255 |
| minecraft:entity.wither.break_block                        | 1256 |
| minecraft:entity.wither.death                              | 1257 |
| minecraft:entity.wither.hurt                               | 1258 |
| minecraft:entity.wither.shoot                              | 1259 |
| minecraft:entity.wither.spawn                              | 1264 |
| minecraft:entity.wither_skeleton.ambient                   | 1260 |
| minecraft:entity.wither_skeleton.death                     | 1261 |
| minecraft:entity.wither_skeleton.hurt                      | 1262 |
| minecraft:entity.wither_skeleton.step                      | 1263 |
| minecraft:entity.wolf.ambient                              | 1265 |
| minecraft:entity.wolf.death                                | 1266 |
| minecraft:entity.wolf.growl                                | 1267 |
| minecraft:entity.wolf.howl                                 | 1268 |
| minecraft:entity.wolf.hurt                                 | 1269 |
| minecraft:entity.wolf.pant                                 | 1270 |
| minecraft:entity.wolf.shake                                | 1271 |
| minecraft:entity.wolf.step                                 | 1272 |
| minecraft:entity.wolf.whine                                | 1273 |
| minecraft:entity.zoglin.ambient                            | 1292 |
| minecraft:entity.zoglin.angry                              | 1293 |
| minecraft:entity.zoglin.attack                             | 1294 |
| minecraft:entity.zoglin.death                              | 1295 |
| minecraft:entity.zoglin.hurt                               | 1296 |
| minecraft:entity.zoglin.step                               | 1297 |
| minecraft:entity.zombie.ambient                            | 1298 |
| minecraft:entity.zombie.attack_iron_door                   | 1300 |
| minecraft:entity.zombie.attack_wooden_door                 | 1299 |
| minecraft:entity.zombie.break_wooden_door                  | 1301 |
| minecraft:entity.zombie.converted_to_drowned               | 1302 |
| minecraft:entity.zombie.death                              | 1303 |
| minecraft:entity.zombie.destroy_egg                        | 1304 |
| minecraft:entity.zombie.hurt                               | 1308 |
| minecraft:entity.zombie.infect                             | 1309 |
| minecraft:entity.zombie.step                               | 1314 |
| minecraft:entity.zombie_horse.ambient                      | 1305 |
| minecraft:entity.zombie_horse.death                        | 1306 |
| minecraft:entity.zombie_horse.hurt                         | 1307 |
| minecraft:entity.zombie_villager.ambient                   | 1315 |
| minecraft:entity.zombie_villager.converted                 | 1316 |
| minecraft:entity.zombie_villager.cure                      | 1317 |
| minecraft:entity.zombie_villager.death                     | 1318 |
| minecraft:entity.zombie_villager.hurt                      | 1319 |
| minecraft:entity.zombie_villager.step                      | 1320 |
| minecraft:entity.zombified_piglin.ambient                  | 1310 |
| minecraft:entity.zombified_piglin.angry                    | 1311 |
| minecraft:entity.zombified_piglin.death                    | 1312 |
| minecraft:entity.zombified_piglin.hurt                     | 1313 |
| minecraft:event.raid.horn                                  |  924 |
| minecraft:item.armor.equip_chain                           |   53 |
| minecraft:item.armor.equip_diamond                         |   54 |
| minecraft:item.armor.equip_elytra                          |   55 |
| minecraft:item.armor.equip_generic                         |   56 |
| minecraft:item.armor.equip_gold                            |   57 |
| minecraft:item.armor.equip_iron                            |   58 |
| minecraft:item.armor.equip_leather                         |   59 |
| minecraft:item.armor.equip_netherite                       |   60 |
| minecraft:item.armor.equip_turtle                          |   61 |
| minecraft:item.axe.scrape                                  |   70 |
| minecraft:item.axe.strip                                   |   69 |
| minecraft:item.axe.wax_off                                 |   71 |
| minecraft:item.bone_meal.use                               |  143 |
| minecraft:item.book.page_turn                              |  144 |
| minecraft:item.book.put                                    |  145 |
| minecraft:item.bottle.empty                                |  147 |
| minecraft:item.bottle.fill                                 |  148 |
| minecraft:item.bottle.fill_dragonbreath                    |  149 |
| minecraft:item.bucket.empty                                |  156 |
| minecraft:item.bucket.empty_axolotl                        |  157 |
| minecraft:item.bucket.empty_fish                           |  158 |
| minecraft:item.bucket.empty_lava                           |  159 |
| minecraft:item.bucket.empty_powder_snow                    |  160 |
| minecraft:item.bucket.empty_tadpole                        |  161 |
| minecraft:item.bucket.fill                                 |  162 |
| minecraft:item.bucket.fill_axolotl                         |  163 |
| minecraft:item.bucket.fill_fish                            |  164 |
| minecraft:item.bucket.fill_lava                            |  165 |
| minecraft:item.bucket.fill_powder_snow                     |  166 |
| minecraft:item.bucket.fill_tadpole                         |  167 |
| minecraft:item.bundle.drop_contents                        |  168 |
| minecraft:item.bundle.insert                               |  169 |
| minecraft:item.bundle.remove_one                           |  170 |
| minecraft:item.chorus_fruit.teleport                       |  215 |
| minecraft:item.crop.plant                                  |  249 |
| minecraft:item.crossbow.hit                                |  250 |
| minecraft:item.crossbow.loading_end                        |  251 |
| minecraft:item.crossbow.loading_middle                     |  252 |
| minecraft:item.crossbow.loading_start                      |  253 |
| minecraft:item.crossbow.quick_charge_1                     |  254 |
| minecraft:item.crossbow.quick_charge_2                     |  255 |
| minecraft:item.crossbow.quick_charge_3                     |  256 |
| minecraft:item.crossbow.shoot                              |  257 |
| minecraft:item.dye.use                                     |  318 |
| minecraft:item.elytra.flying                               |  328 |
| minecraft:item.firecharge.use                              |  368 |
| minecraft:item.flintandsteel.use                           |  383 |
| minecraft:item.glow_ink_sac.use                            |  452 |
| minecraft:item.goat_horn.play                              |  471 |
| minecraft:item.goat_horn.sound.0                           |  524 |
| minecraft:item.goat_horn.sound.1                           |  525 |
| minecraft:item.goat_horn.sound.2                           |  526 |
| minecraft:item.goat_horn.sound.3                           |  527 |
| minecraft:item.goat_horn.sound.4                           |  528 |
| minecraft:item.goat_horn.sound.5                           |  529 |
| minecraft:item.goat_horn.sound.6                           |  530 |
| minecraft:item.goat_horn.sound.7                           |  531 |
| minecraft:item.hoe.till                                    |  507 |
| minecraft:item.honey_bottle.drink                          |  523 |
| minecraft:item.honeycomb.wax_on                            |  522 |
| minecraft:item.ink_sac.use                                 |  563 |
| minecraft:item.lodestone_compass.lock                      |  617 |
| minecraft:item.nether_wart.plant                           |  722 |
| minecraft:item.shield.block                                | 1003 |
| minecraft:item.shield.break                                | 1004 |
| minecraft:item.shovel.flatten                              | 1010 |
| minecraft:item.spyglass.stop_using                         | 1107 |
| minecraft:item.spyglass.use                                | 1106 |
| minecraft:item.totem.use                                   | 1134 |
| minecraft:item.trident.hit                                 | 1135 |
| minecraft:item.trident.hit_ground                          | 1136 |
| minecraft:item.trident.return                              | 1137 |
| minecraft:item.trident.riptide_1                           | 1138 |
| minecraft:item.trident.riptide_2                           | 1139 |
| minecraft:item.trident.riptide_3                           | 1140 |
| minecraft:item.trident.throw                               | 1141 |
| minecraft:item.trident.thunder                             | 1142 |
| minecraft:music.creative                                   |  677 |
| minecraft:music.credits                                    |  678 |
| minecraft:music.dragon                                     |  694 |
| minecraft:music.end                                        |  695 |
| minecraft:music.game                                       |  696 |
| minecraft:music.menu                                       |  697 |
| minecraft:music.nether.basalt_deltas                       |  698 |
| minecraft:music.nether.crimson_forest                      |  699 |
| minecraft:music.nether.nether_wastes                       |  709 |
| minecraft:music.nether.soul_sand_valley                    |  712 |
| minecraft:music.nether.warped_forest                       |  714 |
| minecraft:music.overworld.deep_dark                        |  700 |
| minecraft:music.overworld.dripstone_caves                  |  701 |
| minecraft:music.overworld.frozen_peaks                     |  710 |
| minecraft:music.overworld.grove                            |  702 |
| minecraft:music.overworld.jagged_peaks                     |  703 |
| minecraft:music.overworld.jungle_and_forest                |  706 |
| minecraft:music.overworld.lush_caves                       |  704 |
| minecraft:music.overworld.meadow                           |  708 |
| minecraft:music.overworld.old_growth_taiga                 |  707 |
| minecraft:music.overworld.snowy_slopes                     |  711 |
| minecraft:music.overworld.stony_peaks                      |  713 |
| minecraft:music.overworld.swamp                            |  705 |
| minecraft:music.under_water                                |  715 |
| minecraft:music_disc.11                                    |  680 |
| minecraft:music_disc.13                                    |  681 |
| minecraft:music_disc.5                                     |  679 |
| minecraft:music_disc.blocks                                |  682 |
| minecraft:music_disc.cat                                   |  683 |
| minecraft:music_disc.chirp                                 |  684 |
| minecraft:music_disc.far                                   |  685 |
| minecraft:music_disc.mall                                  |  686 |
| minecraft:music_disc.mellohi                               |  687 |
| minecraft:music_disc.otherside                             |  693 |
| minecraft:music_disc.pigstep                               |  688 |
| minecraft:music_disc.stal                                  |  689 |
| minecraft:music_disc.strad                                 |  690 |
| minecraft:music_disc.wait                                  |  691 |
| minecraft:music_disc.ward                                  |  692 |
| minecraft:particle.soul_escape                             | 1068 |
| minecraft:ui.button.click                                  | 1168 |
| minecraft:ui.cartography_table.take_result                 | 1171 |
| minecraft:ui.loom.select_pattern                           | 1169 |
| minecraft:ui.loom.take_result                              | 1170 |
| minecraft:ui.stonecutter.select_recipe                     | 1173 |
| minecraft:ui.stonecutter.take_result                       | 1172 |
| minecraft:ui.toast.challenge_complete                      | 1174 |
| minecraft:ui.toast.in                                      | 1175 |
| minecraft:ui.toast.out                                     | 1176 |
| minecraft:weather.rain                                     | 1242 |
| minecraft:weather.rain.above                               | 1243 |
| mysterious_mountain_lib:presented_by_zaia                  | 1732 |
| pots_and_mimics:pot_crab_ambient                           | 1873 |
| pots_and_mimics:pot_crab_death                             | 1875 |
| pots_and_mimics:pot_crab_hurt                              | 1874 |
| quark:ambient.chatter                                      | 1829 |
| quark:ambient.clock                                        | 1827 |
| quark:ambient.crickets                                     | 1828 |
| quark:ambient.drips                                        | 1822 |
| quark:ambient.fire                                         | 1826 |
| quark:ambient.ocean                                        | 1823 |
| quark:ambient.rain                                         | 1824 |
| quark:ambient.wind                                         | 1825 |
| quark:block.monster_box.growl                              | 1804 |
| quark:block.pipe.pickup                                    | 1806 |
| quark:block.pipe.pickup.lenny                              | 1808 |
| quark:block.pipe.shoot                                     | 1805 |
| quark:block.pipe.shoot.lenny                               | 1807 |
| quark:block.potato.do_it                                   | 1809 |
| quark:block.potato.hurt                                    | 1813 |
| quark:block.potato.kingbdogz                               | 1811 |
| quark:block.potato.soda                                    | 1810 |
| quark:block.potato.yung                                    | 1812 |
| quark:entity.crab.die                                      | 1791 |
| quark:entity.crab.hurt                                     | 1792 |
| quark:entity.crab.idle                                     | 1793 |
| quark:entity.foxhound.ambient                              | 1782 |
| quark:entity.foxhound.crackle                              | 1790 |
| quark:entity.foxhound.death                                | 1783 |
| quark:entity.foxhound.eat                                  | 1789 |
| quark:entity.foxhound.growl                                | 1784 |
| quark:entity.foxhound.hurt                                 | 1785 |
| quark:entity.foxhound.pant                                 | 1786 |
| quark:entity.foxhound.shake                                | 1787 |
| quark:entity.foxhound.whine                                | 1788 |
| quark:entity.parrot.egg                                    | 1802 |
| quark:entity.pickarang.clank                               | 1779 |
| quark:entity.pickarang.pickup                              | 1781 |
| quark:entity.pickarang.spark                               | 1780 |
| quark:entity.pickarang.throw                               | 1778 |
| quark:entity.soul_bead.idle                                | 1803 |
| quark:entity.stoneling.cry                                 | 1776 |
| quark:entity.stoneling.die                                 | 1775 |
| quark:entity.stoneling.eat                                 | 1774 |
| quark:entity.stoneling.give                                | 1772 |
| quark:entity.stoneling.meep                                | 1770 |
| quark:entity.stoneling.michael                             | 1777 |
| quark:entity.stoneling.purr                                | 1771 |
| quark:entity.stoneling.take                                | 1773 |
| quark:entity.toretoise.angry                               | 1797 |
| quark:entity.toretoise.die                                 | 1794 |
| quark:entity.toretoise.eat                                 | 1800 |
| quark:entity.toretoise.eat_satiated                        | 1799 |
| quark:entity.toretoise.harvest                             | 1798 |
| quark:entity.toretoise.hurt                                | 1795 |
| quark:entity.toretoise.idle                                | 1796 |
| quark:entity.toretoise.regrow                              | 1801 |
| quark:item.bucket.empty_crab                               | 1817 |
| quark:item.bucket.fill_crab                                | 1816 |
| quark:item.camera.shutter                                  | 1814 |
| quark:item.soul_powder.spawn                               | 1815 |
| quark:music.endermosh                                      | 1830 |
| quark:music.glimmering_weald                               | 1831 |
| quark:pet.device                                           | 1818 |
| quark:pet.neko                                             | 1819 |
| quark:pet.slime                                            | 1820 |
| quark:pet.wire                                             | 1821 |
| savage_and_ravage:block.note_block.harpsichord             | 1466 |
| savage_and_ravage:block.note_block.hit_marker              | 1465 |
| savage_and_ravage:block.note_block.orchestral_hit          | 1467 |
| savage_and_ravage:entity.creeper_spores.throw              | 1462 |
| savage_and_ravage:entity.creepie.convert                   | 1447 |
| savage_and_ravage:entity.creepie.death                     | 1445 |
| savage_and_ravage:entity.creepie.grow                      | 1448 |
| savage_and_ravage:entity.creepie.hurt                      | 1444 |
| savage_and_ravage:entity.creepie.primed                    | 1446 |
| savage_and_ravage:entity.iceologer.ambient                 | 1449 |
| savage_and_ravage:entity.iceologer.cast_spell              | 1453 |
| savage_and_ravage:entity.iceologer.celebrate               | 1452 |
| savage_and_ravage:entity.iceologer.death                   | 1451 |
| savage_and_ravage:entity.iceologer.hurt                    | 1450 |
| savage_and_ravage:entity.player.cast_spell                 | 1461 |
| savage_and_ravage:entity.trickster.ambient                 | 1454 |
| savage_and_ravage:entity.trickster.cast_spell              | 1459 |
| savage_and_ravage:entity.trickster.celebrate               | 1458 |
| savage_and_ravage:entity.trickster.death                   | 1457 |
| savage_and_ravage:entity.trickster.hurt                    | 1456 |
| savage_and_ravage:entity.trickster.laugh                   | 1460 |
| savage_and_ravage:entity.trickster.step                    | 1455 |
| savage_and_ravage:generic.prepare_attack                   | 1463 |
| savage_and_ravage:generic.puff_of_smoke                    | 1464 |
| simplyswords:dark_sword_attack_01                          | 1564 |
| simplyswords:dark_sword_attack_02                          | 1565 |
| simplyswords:dark_sword_attack_03                          | 1566 |
| simplyswords:dark_sword_attack_with_blood_01               | 1567 |
| simplyswords:dark_sword_attack_with_blood_02               | 1568 |
| simplyswords:dark_sword_attack_with_blood_03               | 1569 |
| simplyswords:dark_sword_block                              | 1570 |
| simplyswords:dark_sword_breaks                             | 1571 |
| simplyswords:dark_sword_enchant                            | 1572 |
| simplyswords:dark_sword_parry                              | 1573 |
| simplyswords:dark_sword_spell                              | 1574 |
| simplyswords:dark_sword_unfold                             | 1575 |
| simplyswords:dark_sword_whoosh_01                          | 1576 |
| simplyswords:dark_sword_whoosh_02                          | 1577 |
| simplyswords:dark_sword_whoosh_03                          | 1578 |
| simplyswords:dark_sword_whoosh_04                          | 1579 |
| simplyswords:elemental_bow_earth_shoot_flyby_01            | 1580 |
| simplyswords:elemental_bow_earth_shoot_flyby_02            | 1581 |
| simplyswords:elemental_bow_earth_shoot_flyby_03            | 1582 |
| simplyswords:elemental_bow_earth_shoot_impact_01           | 1583 |
| simplyswords:elemental_bow_earth_shoot_impact_02           | 1584 |
| simplyswords:elemental_bow_earth_shoot_impact_03           | 1585 |
| simplyswords:elemental_bow_fire_shoot_flyby_01             | 1586 |
| simplyswords:elemental_bow_fire_shoot_flyby_02             | 1587 |
| simplyswords:elemental_bow_fire_shoot_flyby_03             | 1588 |
| simplyswords:elemental_bow_fire_shoot_impact_01            | 1589 |
| simplyswords:elemental_bow_fire_shoot_impact_02            | 1590 |
| simplyswords:elemental_bow_fire_shoot_impact_03            | 1591 |
| simplyswords:elemental_bow_holy_shoot_flyby_01             | 1592 |
| simplyswords:elemental_bow_holy_shoot_flyby_02             | 1593 |
| simplyswords:elemental_bow_holy_shoot_flyby_03             | 1594 |
| simplyswords:elemental_bow_holy_shoot_impact_01            | 1595 |
| simplyswords:elemental_bow_holy_shoot_impact_02            | 1596 |
| simplyswords:elemental_bow_holy_shoot_impact_03            | 1597 |
| simplyswords:elemental_bow_ice_shoot_flyby_01              | 1598 |
| simplyswords:elemental_bow_ice_shoot_flyby_02              | 1599 |
| simplyswords:elemental_bow_ice_shoot_flyby_03              | 1600 |
| simplyswords:elemental_bow_ice_shoot_impact_01             | 1601 |
| simplyswords:elemental_bow_ice_shoot_impact_02             | 1602 |
| simplyswords:elemental_bow_ice_shoot_impact_03             | 1603 |
| simplyswords:elemental_bow_poison_attack_01                | 1604 |
| simplyswords:elemental_bow_poison_attack_02                | 1605 |
| simplyswords:elemental_bow_poison_attack_03                | 1606 |
| simplyswords:elemental_bow_recharge                        | 1607 |
| simplyswords:elemental_bow_sci-fi_shoot_flyby_01           | 1608 |
| simplyswords:elemental_bow_sci-fi_shoot_flyby_02           | 1609 |
| simplyswords:elemental_bow_sci-fi_shoot_flyby_03           | 1610 |
| simplyswords:elemental_bow_sci-fi_shoot_impact_01          | 1611 |
| simplyswords:elemental_bow_sci-fi_shoot_impact_02          | 1612 |
| simplyswords:elemental_bow_sci-fi_shoot_impact_03          | 1613 |
| simplyswords:elemental_bow_thunder_shoot_flyby_01          | 1614 |
| simplyswords:elemental_bow_thunder_shoot_flyby_02          | 1615 |
| simplyswords:elemental_bow_thunder_shoot_flyby_03          | 1616 |
| simplyswords:elemental_bow_thunder_shoot_impact_01         | 1617 |
| simplyswords:elemental_bow_thunder_shoot_impact_02         | 1618 |
| simplyswords:elemental_bow_thunder_shoot_impact_03         | 1619 |
| simplyswords:elemental_bow_water_shoot_flyby_01            | 1620 |
| simplyswords:elemental_bow_water_shoot_flyby_02            | 1621 |
| simplyswords:elemental_bow_water_shoot_flyby_03            | 1622 |
| simplyswords:elemental_bow_water_shoot_impact_01           | 1623 |
| simplyswords:elemental_bow_water_shoot_impact_02           | 1624 |
| simplyswords:elemental_bow_water_shoot_impact_03           | 1625 |
